Date,Open,High,Low,Close,Volume
6-Apr-11,57.44,57.67,56.14,57.60,407033
5-Apr-11,56.50,57.00,55.65,56.89,332179
4-Apr-11,56.80,57.30,56.55,57.06,181975
1-Apr-11,56.87,57.36,56.26,56.54,195318
31-Mar-11,55.84,56.48,55.54,56.20,142659
30-Mar-11,55.47,56.27,55.10,55.79,188870
29-Mar-11,54.10,55.46,54.09,55.07,275240
28-Mar-11,54.82,55.93,54.01,54.05,208547
25-Mar-11,53.37,54.92,53.30,54.77,327346
24-Mar-11,53.20,53.47,52.83,53.16,265959
23-Mar-11,51.86,53.30,51.50,52.97,271127
22-Mar-11,52.48,52.56,51.78,52.06,255180
21-Mar-11,50.71,52.30,50.17,52.29,486026
18-Mar-11,50.70,51.51,49.61,49.79,511120
17-Mar-11,50.20,50.43,49.15,50.04,416182
16-Mar-11,50.16,50.30,48.46,49.25,456132
15-Mar-11,48.94,50.47,47.77,49.98,551458
14-Mar-11,49.52,50.64,49.16,50.06,523254
11-Mar-11,47.23,48.65,46.81,48.53,225160
10-Mar-11,49.00,49.23,47.29,47.58,244868
9-Mar-11,50.21,50.31,49.39,49.44,273502
8-Mar-11,49.01,50.47,48.50,50.16,450609
7-Mar-11,49.67,50.25,48.46,49.00,259837
4-Mar-11,49.05,49.77,48.65,49.37,158258
3-Mar-11,48.23,49.70,48.22,48.91,364662
2-Mar-11,46.80,48.35,46.54,48.00,248179
1-Mar-11,47.89,48.47,46.52,46.73,235894
28-Feb-11,47.78,48.40,47.21,47.81,235999
25-Feb-11,46.01,46.96,45.96,46.79,202503
24-Feb-11,46.64,47.44,44.60,45.69,609774
23-Feb-11,48.13,48.97,46.50,47.12,388117
22-Feb-11,45.53,49.91,45.53,48.29,1296752
18-Feb-11,45.95,45.95,45.95,45.95,0
17-Feb-11,43.54,46.12,43.26,46.05,428478
16-Feb-11,43.99,44.49,43.93,44.39,280844
15-Feb-11,43.84,43.96,43.45,43.64,363041
