Date,Open,High,Low,Close,Volume
21-Dec-10,30.42,31.00,30.42,30.73,69709
20-Dec-10,30.73,30.73,30.10,30.35,104658
17-Dec-10,31.44,31.51,30.33,30.54,193744
16-Dec-10,31.35,31.69,30.90,31.47,124043
15-Dec-10,31.20,32.70,30.81,31.22,195916
14-Dec-10,30.80,31.54,30.41,31.21,177935
13-Dec-10,31.61,31.95,30.77,30.80,205897
10-Dec-10,31.36,31.72,31.12,31.46,183263
9-Dec-10,32.24,32.24,31.14,31.28,149905
8-Dec-10,31.73,32.00,31.33,31.82,182559
7-Dec-10,32.62,32.62,31.51,31.54,185928
6-Dec-10,32.27,32.88,32.03,32.33,132710
3-Dec-10,32.09,32.66,31.73,32.41,427309
2-Dec-10,30.74,32.37,30.73,32.20,111435
1-Dec-10,31.20,31.45,30.51,30.75,211650
30-Nov-10,30.18,31.22,30.11,30.39,182792
29-Nov-10,30.92,31.08,30.02,30.57,181716
26-Nov-10,31.08,31.46,31.06,31.21,41956
24-Nov-10,31.36,31.36,31.36,31.36,0
23-Nov-10,30.98,31.18,30.50,30.79,249541
22-Nov-10,30.55,31.25,30.17,31.23,134395
19-Nov-10,30.82,31.52,30.25,30.92,109304
18-Nov-10,30.67,31.45,30.46,30.97,161575
17-Nov-10,30.51,30.86,29.73,30.42,129799
16-Nov-10,28.66,30.54,27.98,30.49,368051
15-Nov-10,28.20,29.35,27.91,29.04,195770
12-Nov-10,28.47,28.79,27.71,27.91,76489
11-Nov-10,27.97,29.26,27.97,28.73,140486
10-Nov-10,28.39,28.89,28.22,28.38,159146
9-Nov-10,28.17,28.53,27.66,28.23,350095
8-Nov-10,27.60,28.35,27.30,28.21,374009
5-Nov-10,27.27,28.35,27.03,27.24,241685
4-Nov-10,24.12,27.71,24.12,27.33,857775
3-Nov-10,22.79,22.90,22.01,22.79,65028
2-Nov-10,22.71,23.05,22.25,22.33,106271
1-Nov-10,22.19,22.76,21.97,22.33,62161
29-Oct-10,21.98,22.26,21.53,22.11,63603
28-Oct-10,22.45,22.97,22.01,22.16,50635
