Date,Open,High,Low,Close,Volume
20-Oct-10,19.26,19.55,19.19,19.40,427587
19-Oct-10,19.58,19.65,19.02,19.26,426019
18-Oct-10,18.93,19.87,18.60,19.49,762863
15-Oct-10,19.66,19.77,18.84,18.99,442891
14-Oct-10,19.98,20.16,19.45,19.49,293621
13-Oct-10,19.42,20.17,19.42,19.83,466495
12-Oct-10,18.57,19.53,18.53,19.30,345556
11-Oct-10,18.81,18.99,18.58,18.74,285932
8-Oct-10,18.50,19.00,18.37,18.83,207446
7-Oct-10,18.61,18.61,18.20,18.48,189440
6-Oct-10,18.40,18.92,18.34,18.43,425798
5-Oct-10,17.88,18.47,17.75,18.30,377580
4-Oct-10,17.60,17.99,17.43,17.72,286117
1-Oct-10,17.66,17.81,17.45,17.66,762990
30-Sep-10,17.80,17.81,17.46,17.54,410268
29-Sep-10,17.82,17.93,17.60,17.74,422621
28-Sep-10,17.73,17.86,17.64,17.85,268397
27-Sep-10,18.05,18.09,17.65,17.73,399616
24-Sep-10,18.12,18.33,17.97,18.00,367653
23-Sep-10,18.14,18.21,17.84,17.99,903349
22-Sep-10,18.15,18.39,18.15,18.24,533809
21-Sep-10,18.00,18.43,17.87,18.16,192678
20-Sep-10,18.45,18.63,18.03,18.03,388591
17-Sep-10,18.39,18.78,18.10,18.44,375095
16-Sep-10,18.32,18.44,18.05,18.35,200927
15-Sep-10,18.55,18.60,18.23,18.44,222729
14-Sep-10,18.80,18.92,18.45,18.52,304276
13-Sep-10,18.74,18.92,18.53,18.88,617105
10-Sep-10,18.01,18.88,17.94,18.44,921567
9-Sep-10,18.29,18.40,18.00,18.00,199977
8-Sep-10,17.82,18.11,17.78,18.04,320330
7-Sep-10,17.79,18.01,17.53,17.75,214166
6-Sep-10,18.00,18.00,18.00,18.00,0
3-Sep-10,18.00,18.00,18.00,18.00,0
2-Sep-10,17.62,18.18,17.25,17.74,612785
1-Sep-10,17.31,17.96,17.23,17.50,700530
31-Aug-10,16.77,17.18,16.77,17.04,333575
30-Aug-10,17.07,17.23,16.89,16.99,285352
27-Aug-10,16.92,17.28,16.51,17.25,420546
26-Aug-10,17.12,17.24,16.96,17.03,214440
25-Aug-10,17.08,17.17,16.53,17.12,369488
24-Aug-10,16.98,17.24,16.76,17.19,322517
23-Aug-10,16.93,17.32,16.93,17.20,302812
20-Aug-10,16.88,17.11,16.55,17.02,351598
19-Aug-10,17.06,17.19,16.79,17.00,444135
18-Aug-10,16.94,17.27,16.73,17.19,556974
17-Aug-10,16.95,17.10,16.82,16.94,583511
16-Aug-10,16.79,16.98,16.56,16.88,725704
13-Aug-10,16.51,16.90,16.51,16.90,571249
12-Aug-10,16.74,16.94,16.20,16.69,633107
11-Aug-10,17.09,17.20,16.65,16.99,575733
10-Aug-10,17.07,17.66,17.07,17.57,484303
9-Aug-10,17.81,17.81,17.25,17.55,546253
6-Aug-10,17.60,18.00,17.40,17.70,676026
5-Aug-10,18.00,18.18,17.66,17.98,819840
4-Aug-10,17.74,18.18,17.74,18.00,996118
3-Aug-10,17.80,18.00,17.19,17.80,1112191
2-Aug-10,18.32,18.80,16.93,17.52,2147337
30-Jul-10,17.04,18.10,16.67,18.04,1610660
29-Jul-10,16.39,17.03,16.39,17.00,1871054
28-Jul-10,16.50,16.90,15.50,16.22,6887483
27-Jul-10,13.61,13.61,12.25,12.35,656488
26-Jul-10,12.67,13.29,12.50,13.17,573066
23-Jul-10,11.99,12.93,11.85,12.54,752576
22-Jul-10,11.37,12.18,11.37,12.03,927940
21-Jul-10,10.95,11.60,10.75,11.20,846189
20-Jul-10,10.03,10.83,10.01,10.73,633241
19-Jul-10,10.71,10.71,10.12,10.28,596025
16-Jul-10,10.97,11.02,10.59,10.63,414166
15-Jul-10,11.26,11.26,10.94,10.97,357322
14-Jul-10,11.30,11.30,11.00,11.24,385551
13-Jul-10,10.90,11.40,10.81,11.25,566575
12-Jul-10,10.68,10.90,10.50,10.74,209879
9-Jul-10,10.77,10.85,10.44,10.75,478046
8-Jul-10,9.79,10.70,9.75,10.68,732329
7-Jul-10,9.23,9.70,9.23,9.66,465116
6-Jul-10,9.68,9.99,9.00,9.16,548658
5-Jul-10,9.46,9.46,9.46,9.46,0
2-Jul-10,9.46,9.46,9.46,9.46,0
1-Jul-10,9.60,9.76,8.98,9.45,786918
30-Jun-10,10.00,10.47,9.60,9.66,487323
29-Jun-10,10.43,10.45,9.77,10.08,825081
28-Jun-10,10.34,10.78,10.14,10.74,473641
